num_of_players, total_bet, last_loss, last_revenue, consecutive_wl, last_result,current_result
35,741800,27464131072,295100,-3,1.51,1.67
37,835300,27464207919,372000,-4,1.67,2.5
38,2104300,27464330643,524700,1,2.5,1.26
32,1755700,27464332773,2088000,-1,1.26,1.8
30,745300,27464414326,1482500,-2,1.8,3.92
37,1790900,27464762463,11500,1,3.92,1.25
29,1762400,27464779811,1624700,-1,1.25,1.47
38,2207900,27464785046,1736100,-2,1.47,2.99
37,1243200,27466072215,423400,1,2.99,2.49
36,2501900,27467017549,249700,2,2.49,1.36
31,276900,27467035727,2390600,-1,1.36,1
36,1854900,27467035727,276900,-2,1,1.11
39,2508200,27467036677,1845800,-3,1.11,8.54
35,1402900,27469381715,128800,1,8.54,3.21
41,1474100,27470209843,303300,2,3.21,1.62
31,414100,27470346327,1065900,-1,1.62,1.57
36,7421100,27470447592,117500,-2,1.57,2.39
41,1794000,27473579808,258900,1,2.39,2.3
37,1005400,27474022980,1018900,2,2.3,1.01
40,3147700,27474022980,1005400,-1,1.01,1.76
40,3118800,27474367303,1499500,-2,1.76,1.06
39,3936300,27474367303,3118800,-3,1.06,1.14
41,12459000,27474422293,3266800,-4,1.14,1.53
41,1196900,27476097379,720200,-5,1.53,4.59
34,1403600,27476993364,60000,1,4.59,3.53
40,1782200,27477989708,60300,2,3.53,1.52
35,809500,27478092792,1124100,-1,1.52,1.52
35,1466100,27478118923,707900,-2,1.52,1.06
40,2196800,27478118923,1466100,-3,1.06,1.31
36,2168900,27478251055,1022900,-4,1.31,2.53
44,4221400,27479430229,249000,1,2.53,2.55
45,3281300,27482134731,762900,2,2.55,1.28
33,4144600,27482143835,3219400,-1,1.28,1.27
42,6659700,27482149299,4103100,-2,1.27,1
41,4165200,27482149299,6659700,-3,1,2.24
40,32802100,27483148417,1058800,1,2.24,9.47
43,34634600,27493257226,14100,2,9.47,1.7
37,3152500,27495114761,3214100,-1,1.7,2.42
40,3454700,27498661507,301800,1,2.42,2.7
41,2934900,27501435997,1142700,2,2.7,1.66
40,35675500,27501628193,2301800,-1,1.66,4.21
42,2498300,27513620888,88800,1,4.21,1
46,2590800,27513620888,2498300,-1,1,15.68
43,25135100,27517127394,13300,1,15.68,1.09
50,5826300,27517127818,25130300,-1,1.09,1.46
41,4048900,27517341979,3306200,-2,1.46,1.63
43,44970900,27518128767,1223600,-3,1.63,1.07
42,15884400,27518128767,44970900,-4,1.07,5.38
47,9661500,27527037096,87400,1,5.38,1.3
41,106219900,27527210219,7842900,-1,1.3,2.4
42,33422500,27561133233,545600,1,2.4,3.15
40,2417000,27585308883,349900,2,3.15,1.7
40,2443000,27585471717,1991200,-1,1.7,3.63
46,6343200,27587692928,465500,1,3.63,1.16
50,27626300,27587698367,6258600,-1,1.16,1.37
43,2111300,27590397925,1402500,-2,1.37,2.3
44,1621200,27591324841,1002400,1,2.3,1.98
42,27164000,27591670278,578600,2,1.98,1.66
40,18347300,27593085072,1189200,-1,1.66,3.68
34,672200,27603500059,786500,1,3.68,2.67
38,2585400,27603763678,206900,2,2.67,5.21
40,3603100,27609190575,154500,3,5.21,4.74
41,16613500,27610343990,376400,4,4.74,6.4
37,2897300,27620022729,361500,5,6.4,3.47
39,1261000,27621880446,381100,6,3.47,3.77
39,1176600,27622547700,608400,7,3.77,5.19
38,999300,27623954420,416300,8,5.19,19.28
38,1972600,27626323824,40200,9,19.28,4.84
38,1283400,27629144110,215900,10,4.84,1.17
37,20468200,27629147894,1252900,-1,1.17,1.05
31,686600,27629148119,20454900,-2,1.05,1.6
28,530200,27629200331,471300,-3,1.6,88.02
37,6371000,27633526697,12700,1,88.02,1.2
35,1603700,27633532381,6328800,-1,1.2,2.06
32,754800,27633878309,855800,1,2.06,13.71
39,1255700,27634712328,112900,2,13.71,2.42
39,1221700,27635143238,218700,3,2.42,1.7
38,1833600,27635310642,599400,-1,1.7,1.33
37,1452200,27635426599,931100,-2,1.33,3.47
46,2354600,27635690845,121200,1,3.47,1.4
40,1513200,27635867370,1690100,-1,1.4,1.09
41,2650600,27635868110,1501800,-2,1.09,1.38
39,1641000,27636017350,1636900,-3,1.38,42.31
44,2175500,27638835888,10700,1,42.31,1.1
44,3457500,27638841222,2119200,-1,1.1,5.88
34,1500400,27642674858,58200,1,5.88,2.44
38,1650000,27643354637,140200,2,2.44,2.32
41,4083200,27644135808,580800,3,2.32,1.09
40,3771400,27644135872,4082400,-1,1.09,2.17
41,3165200,27644601164,2801500,1,2.17,8.24
38,1487200,27647192137,80200,2,8.24,6.5
39,1147200,27649750985,77700,3,6.5,1.07
39,2606800,27649756535,1036200,-1,1.07,1
37,2972300,27649756535,2606800,-2,1,5.35
44,23017100,27653195837,120200,1,5.35,1.2
47,4621900,27653282681,22194600,-1,1.2,17.27
38,24247200,27657439103,22700,1,17.27,1.34
44,3252300,27662156469,209400,-1,1.34,2.06
40,2204700,27663474211,1657100,1,2.06,1.97
47,26975300,27663506587,1959500,0,1.97,1.24
39,52755400,27663621186,25710100,-1,1.24,3.04
46,3626100,27681496354,39600,1,3.04,1.38
40,2232200,27681630111,2975000,-1,1.38,1.44
50,23080500,27681743250,1853300,-2,1.44,1.02
42,53389800,27681743250,23080500,-3,1.02,6.13
45,6342600,27694831279,109600,1,6.13,1.25
44,4739800,27694841293,6258100,-1,1.25,1.46
43,3833200,27694911011,3569400,-2,1.46,3.47
45,2061800,27699279436,317400,1,3.47,43.1
45,2430100,27702506766,11100,2,43.1,3.49
45,2365400,27704362920,456700,3,3.49,1.67
38,1626600,27704752896,1510700,-1,1.67,15.18
51,2288000,27707417740,3900,1,15.18,15.18
51,1869500,27710729199,2900,2,15.18,1.18
48,1327500,27710772368,1443200,-1,1.18,2.14
44,811100,27711009226,981300,1,2.14,4.42
44,970600,27711686120,200000,2,4.42,4.94
47,1252500,27712113392,338400,3,4.94,1.38
41,26885900,27712136491,1132700,-1,1.38,1.62
41,27759900,27720154529,407900,-2,1.62,1.51
45,7075900,27727826873,554500,-3,1.51,7.25
48,1336800,27733545379,14500,1,7.25,4.72
44,1892200,27735475446,65000,2,4.72,1
39,649500,27735475446,1892200,-1,1,26.2
44,2414800,27737469892,3000,1,26.2,4.89
38,1268400,27739645319,194000,2,4.89,1.02
43,1908400,27739645319,1268400,-1,1.02,1.82
37,25394000,27739756093,1577100,-2,1.82,5.97
48,1167700,27747528080,118000,1,5.97,1.49
47,1791100,27747538906,1082200,-1,1.49,5.08
42,1245000,27750384513,76000,1,5.08,1.57
50,2734400,27750400385,1141900,-1,1.57,1.05
40,4456300,27750400385,2734400,-2,1.05,1.33
43,23232100,27750556835,3077400,-3,1.33,10.88
54,2996000,27796019865,105100,1,10.88,1.4
46,3499800,27796106929,2716400,-1,1.4,3.07
48,1851700,27799732321,318100,1,3.07,1.21
50,28601600,27799734699,1835300,-1,1.21,38.13
41,975800,27808680695,3100,1,38.13,2.03
41,2126100,27808921397,708900,2,2.03,2.32
47,6044900,27809080929,1760600,3,2.32,308.77
42,1880500,27816074114,2300,4,308.77,2.92
45,2934400,27817385829,328800,5,2.92,12.23
46,2419200,27822147512,31700,6,12.23,2.5
43,1046500,27823988662,454200,7,2.5,1.27
42,1038300,27823991090,1029900,-1,1.27,3.37
43,674300,27824802588,399600,1,3.37,1.76
45,656900,27824810762,646900,-1,1.76,1.53
38,2890800,27824820036,621700,-2,1.53,12.89
44,1235900,27826761270,105700,1,12.89,20.41
43,2416100,27829610979,5700,2,20.41,1.15
42,3213700,27829615321,2362000,-1,1.15,1.27
43,4498300,27829703951,2548600,-2,1.27,19.38
49,2299300,27838416549,5700,1,19.38,1.78
44,1674200,27838443935,1971600,-1,1.78,1.39
43,24186400,27838453279,1586100,-2,1.39,1.78
42,1739900,27838588773,22041600,-3,1.78,3.22
45,3773700,27840905235,437000,1,3.22,14.61
41,2509300,27848040889,21400,2,14.61,2.19
42,1420200,27849196770,1141300,3,2.19,9.05
43,2093700,27850087584,30600,4,9.05,2.06
44,1881400,27851118602,939800,5,2.06,3.49
46,1837600,27852890400,446600,6,3.49,1.97
44,1165700,27852908030,1710800,0,1.97,1.02
39,2177800,27852908030,1165700,-1,1.02,14.89
49,2243400,27857170076,100800,1,14.89,15.36
49,2360000,27861043768,5800,2,15.36,1.68
35,541900,27861054665,2296300,-1,1.68,17.77
50,2124600,27861421645,102800,1,17.77,2
38,1416600,27862466639,1010900,2,2,1.32
43,1443500,27862515153,892300,-1,1.32,5.69
41,1183200,27864987384,125000,1,5.69,7.17
43,1230700,27865560458,597800,2,7.17,8.33
51,1348600,27866758866,147900,3,8.33,1.44
43,1336400,27866861101,1021700,-1,1.44,4.42
48,1398500,27868030953,586900,1,4.42,8.89
42,1779700,27869317146,102900,2,8.89,2.1
44,1109500,27870096766,373600,3,2.1,4.39
43,836600,27871001433,133200,4,4.39,7.36
45,1537500,27871597887,102900,5,7.36,11.04
44,1583300,27873312335,102900,6,11.04,4.4
45,2762700,27873687672,605000,7,4.4,2.31
41,1513800,27874364591,754200,8,2.31,1.48
44,3667300,27874469460,1172800,-1,1.48,11.32
51,3982500,27877329496,119800,1,11.32,2.22
50,4229300,27878902292,1310300,2,2.22,1.45
49,25705800,27878917780,4107000,-1,1.45,58.87
55,3115900,27924622081,3500,1,58.87,1.55
46,2696700,27924768572,2601700,-1,1.55,1.03
41,3618900,27924768572,2696700,-2,1.03,4.62
51,1574500,27926203990,750000,1,4.62,1.47
48,1250200,27926338569,1043700,-1,1.47,1.55
43,2216100,27926425197,764100,-2,1.55,3.25
39,659400,27928001710,126600,1,3.25,10.66
49,5205100,27928415355,2700,2,10.66,7.38
49,9435600,27933793253,12500,3,7.38,2.81
49,5762800,27939747560,775400,4,2.81,3.26
53,4849600,27947232721,158800,5,3.26,2.2
47,6891300,27950613480,915300,6,2.2,7.12
54,5773300,27958679651,12700,7,7.12,14.07
49,6059200,27964068989,5800,8,14.07,1.09
45,5387500,27964081133,5856400,-1,1.09,2.26
44,5121100,27968151751,377900,1,2.26,1.02
46,5530000,27968151751,5121100,-1,1.02,1.35
41,6346600,27968202437,5179300,-2,1.35,1.18
49,8076100,27968236557,6070700,-3,1.18,2.04
49,1686100,27974081059,622200,1,2.04,11.73
49,6512400,27976336228,105500,2,11.73,4.98
48,4559500,27982757504,122600,3,4.98,1
41,3683600,27982757504,4559500,-1,1,3.03
46,1412200,27985896064,385400,1,3.03,2.86
51,4144400,27986408872,899100,2,2.86,2.51
45,3826900,27989508785,604800,3,2.51,1.19
50,26665500,27989605930,3205500,-1,1.19,2.03
54,6988900,27993456675,3542600,1,2.03,2.35
47,7218800,27997444772,2657600,2,2.35,1.37
47,8700000,27997830656,5058700,-1,1.37,81.17
46,1416000,28005137612,5000,1,81.17,1.84
47,1410800,28005379302,842200,-1,1.84,1.13
44,2514000,28005391410,1289800,-2,1.13,5.22
45,5518500,28007279517,15500,1,5.22,1.02
46,6485800,28007279517,5518500,-1,1.02,5.37
39,8062800,28011663494,7500,1,5.37,2.66
41,5333500,28013405780,10500,2,2.66,1.09
43,7824600,28013406132,5329100,-1,1.09,5
45,11086000,28022259762,7000,1,5,26.35
44,7916300,28028190087,5400,2,26.35,7.53
47,11411400,28036265333,5700,3,7.53,1.22
44,9538700,28036630771,7726700,-1,1.22,10.7
53,3908200,28047091529,700,1,10.7,1.29
48,9455300,28047398877,1850300,-1,1.29,2.42
40,810900,28054320145,841000,1,2.42,12.56
42,1028100,28055098004,5700,2,12.56,7.04
44,1064800,28056364848,5800,3,7.04,14.14
56,10081700,28057125221,5800,4,14.14,1.44
53,27492900,28057198913,9769000,-1,1.44,1.06
50,8081500,28057223995,27071700,-2,1.06,1.14
48,9995400,28057242205,7913400,-3,1.14,1.92
51,8521900,28057667833,6673200,-4,1.92,4.09
54,7691300,28064930047,101200,1,4.09,1.67
48,15858900,28065325821,6654900,-1,1.67,14.2
52,3576300,28077748390,5500,1,14.2,6.5
47,5197500,28080889660,23800,2,6.5,1.35
51,7141700,28080905227,5042800,-1,1.35,1.55
47,14283600,28081129813,6143000,-2,1.55,2.05
55,7188400,28091290900,297600,1,2.05,12.12
42,974800,28098363879,30500,2,12.12,1.45
45,965600,28098374017,922000,-1,1.45,1.56
52,6395000,28098570783,397300,-2,1.56,4.8
54,5686600,28103989624,47600,1,4.8,3.02
48,3771600,28108620636,654900,2,3.02,25.07
56,8034500,28112769056,12500,3,25.07,1.37
48,5171800,28113133965,4581200,-1,1.37,5.94
55,4679600,28118810334,6200,1,5.94,4.12
53,5088600,28123869498,58200,2,4.12,1.05
53,5713800,28123875498,4968600,-1,1.05,1.22
44,4659700,28123995430,4722100,-2,1.22,1.19
47,8380500,28124043444,4251000,-3,1.19,1.37
44,9245400,28124196240,7404800,-4,1.37,4.09
52,9387000,28132101740,111400,1,4.09,1
53,7008800,28132101740,9387000,-1,1,1.49
44,9934500,28132258080,6109800,-2,1.49,1.5
45,10307600,28132566683,8387200,-3,1.5,1.6
52,16559700,28133758505,7630200,-4,1.6,2.56
51,5025300,28144169373,1447300,1,2.56,1.27
50,7086400,28144202177,4707400,-1,1.27,4.12
50,3366100,28153570402,92200,1,4.12,2.58
52,6484800,28155066526,121600,2,2.58,1.54
51,11689500,28155203953,6030700,-1,1.54,1.02
50,9676400,28155203953,11689500,-2,1.02,1.04
52,6988800,28155203953,9676400,-3,1.04,2.09
55,3034600,28157709712,969900,1,2.09,1.22
55,8512300,28157727862,2772300,-1,1.22,1.7
51,4674100,28158123522,5962000,-2,1.7,6.07
57,1853100,28163121508,94400,1,6.07,2.31
57,3638900,28163879584,288600,2,2.31,1.34
44,2753500,28163986108,2807300,-1,1.34,1.53
54,1832000,28164182418,2257200,-2,1.53,6.97
58,1763700,28166038709,26400,1,6.97,1.13
53,2787800,28166066755,1237400,-1,1.13,1.05
55,5346900,28166066763,2787600,-2,1.05,2.12
55,2385800,28166836554,662400,1,2.12,1.06
54,2372400,28166886554,1385800,-1,1.06,4.21
50,831600,28168814242,109200,1,4.21,1.22
57,2944000,28168836596,528500,-1,1.22,1.37
54,2598300,28168964452,2146500,-2,1.37,1.17
58,3964400,28169002543,2293100,-3,1.17,3.62
56,1621700,28172547366,210500,1,3.62,1.02
53,1648700,28172547366,1621700,-1,1.02,7.83
48,816600,28175532547,40300,1,7.83,1.11
53,970200,28175535680,780800,-1,1.11,1.04
46,4501300,28175535680,970200,-2,1.04,3.07
45,2029600,28176662960,372500,1,3.07,1.33
49,1769900,28176997167,898000,-1,1.33,2
50,1586100,28177234314,1195600,1,2,1.66
50,1028200,28177729832,484000,-1,1.66,2.57
52,5056300,28178258049,389100,1,2.57,1.74
56,4961600,28178779790,3917900,-1,1.74,38.96
53,651500,28188692221,3400,1,38.96,1.2
57,1388400,28188702129,590500,-1,1.2,1.1
48,3123000,28188702603,1383500,-2,1.1,1.26
46,4059600,28188732457,1251400,-3,1.26,2.54
52,1224500,28191257809,697000,1,2.54,1
51,1596200,28191257809,1224500,-1,1,1.81
44,1216200,28191402699,1020100,-2,1.81,2.06
42,1098700,28191755915,786200,1,2.06,1.29
48,1511400,28191761717,969900,-1,1.29,3.73
45,2386100,28192761090,471200,1,3.73,5.82
47,1350900,28195230187,15400,2,5.82,9.55
48,1458700,28198131965,21000,3,9.55,1.55
51,1410300,28198172834,1146700,-1,1.55,1.29
47,1413200,28198184650,1270800,-2,1.29,2.99
56,5531800,28198983477,630600,1,2.99,1.43
49,3460200,28199415875,3113400,-1,1.43,1.39
49,4657500,28199428818,3360200,-2,1.39,1.95
52,5008800,28199566644,4119900,-3,1.95,2.53
53,1851300,28200419888,4187200,1,2.53,1.48
50,1911200,28200645122,1237900,-1,1.48,2.3
52,3879200,28201361489,697100,1,2.3,1.11
51,1673900,28201362007,3873900,-1,1.11,1.03
55,6572600,28201362007,1673900,-2,1.03,1.43
46,2581000,28202161311,2027900,-3,1.43,1.57
52,4147000,28202327010,2172000,-4,1.57,17.24
51,6883700,28207093933,6300,1,17.24,18.96
49,6462900,28215979561,8400,2,18.96,9.71
50,6659400,28224384871,9300,3,9.71,62.86
46,6429100,28232690372,4300,4,62.86,3.09
39,5801900,28238117771,908100,5,3.09,2.6
45,7349600,28238879432,605600,6,2.6,8.69
44,6457200,28243748981,5400,7,8.69,9.71
48,7803200,28251366624,255400,8,9.71,1.39
46,7105400,28251885617,2082100,-1,1.39,1.36
45,8148600,28251903836,6977800,-2,1.36,1.24
43,2316400,28251909877,8109300,-3,1.24,1.09
45,4987800,28251909941,2315600,-4,1.09,2.92
51,7303700,28254453532,418800,1,2.92,14.55
51,9344800,28274226952,6300,2,14.55,3.79
49,1657600,28278158832,129500,3,3.79,13.5
49,11577000,28281182589,17600,4,13.5,2.38
48,6415900,28292133561,919500,5,2.38,2.18
42,1303500,28292371182,6140300,6,2.18,1.39
37,985300,28292474946,983900,-1,1.39,1.86
42,3364700,28292594740,333300,-2,1.86,2.47
53,1862800,28295387629,304700,1,2.47,1.19
49,6276100,28295431205,1500500,-1,1.19,1188.25
47,5959100,28298681709,0,1,1188.25,1.27
48,1798300,28298688069,5891400,-1,1.27,1.11
46,3582400,28298688587,1793000,-2,1.11,1.42
44,1051200,28298955292,1062500,-3,1.42,1.65
49,4710100,28299040519,670800,-4,1.65,2.96
57,4382600,28301183876,1060800,1,2.96,1.22
49,2259100,28301189144,4320000,-1,1.22,2.71
46,4409300,28301704468,1173400,1,2.71,1.93
56,3330400,28301919686,3796700,-1,1.93,12.62
47,6743800,28309582339,11400,1,12.62,2.08
48,2178800,28315209107,251700,2,2.08,2.92
53,1529600,28316223495,1088100,3,2.92,4.25
50,2217200,28317981188,13200,4,4.25,1.53
46,1690300,28318089803,1881200,-1,1.53,1.83
42,2960400,28318261258,1204200,-2,1.83,1.11
43,4071700,28318266825,2909200,-3,1.11,2.55
51,7625500,28320067173,770000,1,2.55,2.66
49,2424200,28326953422,1264000,2,2.66,1.24
43,1975100,28327057698,1643800,-1,1.24,1.83
49,2612600,28327225309,1515900,-2,1.83,1.43
53,3023400,28327480630,1852800,-3,1.43,1.86
44,2085200,28327749509,2333200,-4,1.86,1.23
47,5654200,28327764844,1942300,-5,1.23,5.27
47,2226200,28333372205,17600,1,5.27,1.56
55,2330400,28333490916,1775600,-1,1.56,1.3
43,1301100,28333509465,2142500,-2,1.3,2.06
52,3434300,28333597484,989400,1,2.06,1.32
41,2308900,28333635451,3237700,-1,1.32,1.02
53,3806100,28333635451,2308900,-2,1.02,3.85
44,7716900,28335280562,310300,1,3.85,2.53
51,1613900,28336514073,1708800,2,2.53,2.49
52,1768500,28336957601,511100,3,2.49,5.98
52,7058400,28338040084,207500,4,5.98,1.41
47,1453200,28338264279,6112700,-1,1.41,1.09
52,7709200,28338266601,1427300,-2,1.09,2.68
55,2644700,28339400139,5307600,1,2.68,1.04
50,1523800,28339400154,2644200,-1,1.04,13.49
52,7989100,28342238214,67900,1,13.49,2.39
51,5338500,28350773484,92800,2,2.39,2.05
51,8345500,28352642033,2610200,3,2.05,3.1
54,8538000,28354532543,5726300,4,3.1,3.73
52,2505000,28357097956,5033100,5,3.73,5.35
46,11791900,28359665909,7200,6,5.35,8.53
51,12278200,28374181763,6300,7,8.53,4.3
47,1750600,28388278156,574300,8,4.3,1.86
46,1341000,28388393562,1424800,-1,1.86,1.05
42,1315700,28388393577,1340500,-2,1.05,2.6
45,15023800,28388766681,821300,1,2.6,16.31
53,5543500,28403983743,8800,2,16.31,4.35
50,4301100,28412264671,32600,3,4.35,1.51
41,872200,28412271927,4262000,-1,1.51,1.88
49,1383400,28412393814,303000,-2,1.88,1.1
51,4569300,28412398886,1332500,-3,1.1,1
52,6943200,28412398886,4569300,-4,1,2.81
54,6126300,28415385159,1513900,1,2.81,1.1
44,2828700,28415386682,6110800,-1,1.1,1.15
47,6447700,28415388644,2809300,-2,1.15,1.54
47,4614000,28416556766,1452600,-3,1.54,2.27
50,9467300,28418515741,392600,1,2.27,6.62
49,9503300,28427959035,42400,2,6.62,1.55
46,3988300,28428897664,3162700,-1,1.55,1.21
51,3668100,28428903048,3951100,-2,1.21,1.66
59,11323000,28429562596,2164300,-3,1.66,1.17
51,9714900,28429620952,10725000,-4,1.17,1.29
49,8693700,28429626206,9682300,-5,1.29,3.52
50,10358100,28431869928,5524700,1,3.52,8.92
47,55983800,28443108677,23700,2,8.92,1
41,4589400,28443108677,55983800,-1,1,9.37
49,9842200,28452404067,14400,1,9.37,2.17
43,5276600,28458064897,4155700,2,2.17,3.81
52,10694400,28460673416,12100,3,3.81,2.53
51,11158200,28465329982,5512800,4,2.53,7.32
49,6203600,28485810939,13300,5,7.32,1.15
49,1178500,28485814569,6097400,-1,1.15,3.68
58,10456500,28486156717,715700,1,3.68,1.86
51,6772300,28486967179,4926900,-1,1.86,1.4
51,10184300,28488126835,1716800,-2,1.4,1.5
53,10401100,28488258683,9864100,-3,1.5,1.45
48,1725200,28488385954,9821400,-4,1.45,87.62
53,10359200,28491567538,2000,1,87.62,2.64
49,5314400,28501426803,804300,2,2.64,1.26
39,4559400,28501434624,5252200,-1,1.26,1.98
48,2073500,28501448069,4485500,1,1.98,1.06
40,1530900,28501448069,2073500,-1,1.06,2.87
48,6532300,28502142034,502700,1,2.87,1.55
52,6169100,28502209955,6263100,-1,1.55,59.27
54,8114300,28514960862,2000,1,59.27,2.14
51,6336300,28521866912,743600,2,2.14,3.17
52,9254400,28522275841,5095300,3,3.17,1.62
51,2305700,28522555112,8285100,-1,1.62,10.75
57,7277700,28524610602,15000,1,10.75,1.59
52,8218700,28524843533,5980800,-1,1.59,1.32
41,6354100,28524943679,7167300,-2,1.32,1.02
50,2841400,28524943679,6354100,-3,1.02,1.59
51,9678600,28525258636,2087100,-4,1.59,1.17
52,2179100,28525261562,9654800,-5,1.17,7.56
59,6331000,28529508304,20300,1,7.56,1.28
48,5820500,28529539224,6163000,-1,1.28,2.23
58,5995000,28535409569,348000,1,2.23,24.63
55,7203700,28542607751,300,2,24.63,1.63
54,2545200,28543595075,5234500,-1,1.63,2.41
56,8381700,28544712691,259400,1,2.41,5.42
48,6289300,28568671177,104700,2,5.42,1.76
55,1296900,28568848466,5395900,-1,1.76,1.32
45,1081300,28568861644,1213600,-2,1.32,12.61
52,6297900,28570650681,22500,1,12.61,1.53
47,2142500,28570808551,5605300,-1,1.53,1.38
49,6981800,28570924877,1616100,-2,1.38,1.14
48,7833600,28570935507,6875600,-3,1.14,1.31
48,7828900,28570959384,7687100,-4,1.31,4.48
52,8322000,28575174270,5010900,1,4.48,1.01
47,898800,28575174271,8321900,-1,1.01,3.64
48,5999600,28575726922,386000,1,3.64,4.89
50,2162000,28587137266,133100,2,4.89,2.24
52,1051300,28588553170,417200,3,2.24,2.8
55,7421700,28588990095,356500,4,2.8,1.03
48,1945000,28588990095,7421700,-1,1.03,11.45
57,7672000,28592894204,21900,1,11.45,1.03
53,7698800,28592894204,7672000,-1,1.03,11.22
55,6380900,28604402511,900,1,11.22,1.04
55,2501300,28604402515,6380800,-1,1.04,1.1
48,5724300,28604409265,2433800,-2,1.1,12.39
56,6898700,28610663167,5900,1,12.39,1.47
49,1878800,28610931359,5846000,-1,1.47,5.73
50,8931700,28613027912,40900,1,5.73,8.97
52,9627400,28621958000,15900,2,8.97,1
51,7494500,28621958000,9627400,-1,1,1.14
52,25072000,28621982950,7275400,-2,1.14,1.77
49,3717800,28622145276,22376300,-3,1.77,1.56
51,3283800,28622315150,3200800,-4,1.56,283.4
57,8371200,28646239233,0,1,283.4,2.7
53,8840300,28653018391,388200,2,2.7,4.41
51,7513200,28674787135,42200,3,4.41,3.54
49,7552400,28682314507,230800,4,3.54,2.22
49,7737400,28683889488,5225200,5,2.22,2.09
47,7605600,28685718765,5147000,6,2.09,14.13
50,8558200,28716594499,36100,7,14.13,6.53
48,7637200,28729869778,100100,8,6.53,1.82
45,1599600,28730037589,6774600,-1,1.82,6.34
49,7227300,28732075391,33600,1,6.34,1.99
51,7112300,28732306115,6677200,2,1.99,1.16
46,5924300,28732307927,7093900,-1,1.16,1.61
45,7175600,28732343887,5697100,-2,1.61,2.04
56,8199100,28732677631,6469100,1,2.04,1.7
57,8104600,28733645447,6291300,-1,1.7,1.34
49,6638100,28733739986,7342700,-2,1.34,11.35
49,7632000,28767852579,18600,1,11.35,12.86
55,6982200,28779462227,12000,2,12.86,2.67
